NAME,DATE,windspeed,rain,temp,date2
"WORCESTER REGIONAL AIRPORT, MA US",18-04-2023,12.75,0,49,108
"WORCESTER REGIONAL AIRPORT, MA US",19-04-2023,12.3,0,42,109
"WORCESTER REGIONAL AIRPORT, MA US",20-04-2023,6.93,0,47,110
"WORCESTER REGIONAL AIRPORT, MA US",21-04-2023,7.38,0,53,111
"WORCESTER REGIONAL AIRPORT, MA US",22-04-2023,9.4,0.25,48,112
"WORCESTER REGIONAL AIRPORT, MA US",23-04-2023,8.28,2.02,47,113
"WORCESTER REGIONAL AIRPORT, MA US",24-04-2023,6.71,0,48,114
"WORCESTER REGIONAL AIRPORT, MA US",25-04-2023,5.59,0,48,115
"WORCESTER REGIONAL AIRPORT, MA US",26-04-2023,6.49,0,48,116
"WORCESTER REGIONAL AIRPORT, MA US",27-04-2023,6.04,0,47,117
"WORCESTER REGIONAL AIRPORT, MA US",28-04-2023,7.83,0,51,118
"WORCESTER REGIONAL AIRPORT, MA US",29-04-2023,8.28,0.4,48,119
"WORCESTER REGIONAL AIRPORT, MA US",30-04-2023,10.96,1.62,47,120
"WORCESTER REGIONAL AIRPORT, MA US",01-05-2023,14.09,0.21,54,121
"WORCESTER REGIONAL AIRPORT, MA US",02-05-2023,7.83,0.39,47,122
"WORCESTER REGIONAL AIRPORT, MA US",03-05-2023,6.93,0.16,46,123
"WORCESTER REGIONAL AIRPORT, MA US",04-05-2023,7.38,0.04,44,124
"WORCESTER REGIONAL AIRPORT, MA US",05-05-2023,6.71,0.01,49,125
"WORCESTER REGIONAL AIRPORT, MA US",06-05-2023,11.63,0,58,126
"WORCESTER REGIONAL AIRPORT, MA US",07-05-2023,10.51,0.03,63,127
"WORCESTER REGIONAL AIRPORT, MA US",08-05-2023,11.41,0,62,128
"WORCESTER REGIONAL AIRPORT, MA US",09-05-2023,7.38,0,56,129
"WORCESTER REGIONAL AIRPORT, MA US",10-05-2023,10.29,0,56,130
"WORCESTER REGIONAL AIRPORT, MA US",11-05-2023,10.51,0,65,131
"WORCESTER REGIONAL AIRPORT, MA US",12-05-2023,10.74,0,69,132
"WORCESTER REGIONAL AIRPORT, MA US",13-05-2023,10.29,0,70,133
"WORCESTER REGIONAL AIRPORT, MA US",14-05-2023,8.72,0,57,134
"WORCESTER REGIONAL AIRPORT, MA US",15-05-2023,12.3,0,58,135
"WORCESTER REGIONAL AIRPORT, MA US",16-05-2023,13.65,0,64,136
"WORCESTER REGIONAL AIRPORT, MA US",17-05-2023,14.32,0,53,137
"WORCESTER REGIONAL AIRPORT, MA US",18-05-2023,8.5,0,48,138
"WORCESTER REGIONAL AIRPORT, MA US",19-05-2023,13.2,0,54,139
"WORCESTER REGIONAL AIRPORT, MA US",20-05-2023,8.72,1.52,57,140
"WORCESTER REGIONAL AIRPORT, MA US",21-05-2023,11.86,0.01,62,141
"WORCESTER REGIONAL AIRPORT, MA US",22-05-2023,8.05,0,61,142
"WORCESTER REGIONAL AIRPORT, MA US",23-05-2023,5.37,0,56,143
"WORCESTER REGIONAL AIRPORT, MA US",24-05-2023,9.62,0.17,59,144
"WORCESTER REGIONAL AIRPORT, MA US",25-05-2023,10.51,0,54,145
"WORCESTER REGIONAL AIRPORT, MA US",26-05-2023,9.4,0,58,146
"WORCESTER REGIONAL AIRPORT, MA US",27-05-2023,6.49,0,64,147
"WORCESTER REGIONAL AIRPORT, MA US",28-05-2023,10.51,0,70,148
"WORCESTER REGIONAL AIRPORT, MA US",29-05-2023,9.17,0,66,149
"WORCESTER REGIONAL AIRPORT, MA US",30-05-2023,6.49,0,58,150
"WORCESTER REGIONAL AIRPORT, MA US",31-05-2023,7.38,0,64,151
"WORCESTER REGIONAL AIRPORT, MA US",01-06-2023,7.61,0,72,152
"WORCESTER REGIONAL AIRPORT, MA US",02-06-2023,7.38,0.12,74,153
"WORCESTER REGIONAL AIRPORT, MA US",03-06-2023,9.62,0.01,53,154
"WORCESTER REGIONAL AIRPORT, MA US",04-06-2023,9.62,0.06,48,155
"WORCESTER REGIONAL AIRPORT, MA US",05-06-2023,9.62,0.01,54,156
"WORCESTER REGIONAL AIRPORT, MA US",06-06-2023,12.75,0,61,157
"WORCESTER REGIONAL AIRPORT, MA US",07-06-2023,9.4,0,56,158
"WORCESTER REGIONAL AIRPORT, MA US",08-06-2023,5.82,0,55,159
"WORCESTER REGIONAL AIRPORT, MA US",09-06-2023,4.92,0.37,56,160
"WORCESTER REGIONAL AIRPORT, MA US",10-06-2023,6.04,0.08,58,161
"WORCESTER REGIONAL AIRPORT, MA US",11-06-2023,6.26,0,67,162
"WORCESTER REGIONAL AIRPORT, MA US",12-06-2023,9.17,0.12,68,163
"WORCESTER REGIONAL AIRPORT, MA US",13-06-2023,5.37,0.04,69,164
"WORCESTER REGIONAL AIRPORT, MA US",14-06-2023,7.61,0.18,66,165
"WORCESTER REGIONAL AIRPORT, MA US",15-06-2023,9.62,0,63,166
"WORCESTER REGIONAL AIRPORT, MA US",16-06-2023,6.93,0.03,69,167
"WORCESTER REGIONAL AIRPORT, MA US",17-06-2023,6.49,1.38,62,168
"WORCESTER REGIONAL AIRPORT, MA US",18-06-2023,10.29,0,63,169
"WORCESTER REGIONAL AIRPORT, MA US",19-06-2023,5.14,0,63,170
"WORCESTER REGIONAL AIRPORT, MA US",20-06-2023,5.59,0.07,63,171
"WORCESTER REGIONAL AIRPORT, MA US",21-06-2023,5.37,0,62,172
"WORCESTER REGIONAL AIRPORT, MA US",22-06-2023,7.38,0,62,173
"WORCESTER REGIONAL AIRPORT, MA US",23-06-2023,6.04,0,67,174
"WORCESTER REGIONAL AIRPORT, MA US",24-06-2023,9.4,0.52,70,175
"WORCESTER REGIONAL AIRPORT, MA US",25-06-2023,6.49,0,74,176
"WORCESTER REGIONAL AIRPORT, MA US",26-06-2023,7.38,0.27,72,177
"WORCESTER REGIONAL AIRPORT, MA US",27-06-2023,11.41,0.55,71,178
"WORCESTER REGIONAL AIRPORT, MA US",28-06-2023,7.83,0.92,69,179
"WORCESTER REGIONAL AIRPORT, MA US",29-06-2023,6.71,0,68,180
"WORCESTER REGIONAL AIRPORT, MA US",30-06-2023,4.7,0,72,181
"WORCESTER REGIONAL AIRPORT, MA US",01-07-2023,4.92,0,71,182
"WORCESTER REGIONAL AIRPORT, MA US",02-07-2023,6.26,2.24,67,183
"WORCESTER REGIONAL AIRPORT, MA US",03-07-2023,5.14,1.42,70,184
"WORCESTER REGIONAL AIRPORT, MA US",04-07-2023,2.68,0.39,71,185
"WORCESTER REGIONAL AIRPORT, MA US",05-07-2023,6.93,0,76,186
"WORCESTER REGIONAL AIRPORT, MA US",06-07-2023,6.04,0,80,187
"WORCESTER REGIONAL AIRPORT, MA US",07-07-2023,8.28,0,76,188
"WORCESTER REGIONAL AIRPORT, MA US",08-07-2023,5.82,0,76,189
"WORCESTER REGIONAL AIRPORT, MA US",09-07-2023,6.26,0.03,74,190
"WORCESTER REGIONAL AIRPORT, MA US",10-07-2023,8.28,2.74,71,191
"WORCESTER REGIONAL AIRPORT, MA US",11-07-2023,10.51,0,72,192
"WORCESTER REGIONAL AIRPORT, MA US",12-07-2023,7.61,0.01,78,193
"WORCESTER REGIONAL AIRPORT, MA US",13-07-2023,9.62,0.52,76,194
"WORCESTER REGIONAL AIRPORT, MA US",14-07-2023,6.71,0.63,71,195
"WORCESTER REGIONAL AIRPORT, MA US",15-07-2023,8.05,0.01,76,196
"WORCESTER REGIONAL AIRPORT, MA US",16-07-2023,10.96,1.46,74,197
"WORCESTER REGIONAL AIRPORT, MA US",17-07-2023,8.05,0,76,198
"WORCESTER REGIONAL AIRPORT, MA US",18-07-2023,7.61,0.44,74,199
"WORCESTER REGIONAL AIRPORT, MA US",19-07-2023,8.5,0,73,200
"WORCESTER REGIONAL AIRPORT, MA US",20-07-2023,6.04,0,74,201
"WORCESTER REGIONAL AIRPORT, MA US",21-07-2023,6.71,1.23,70,202
"WORCESTER REGIONAL AIRPORT, MA US",22-07-2023,7.61,0,70,203
"WORCESTER REGIONAL AIRPORT, MA US",23-07-2023,6.93,0,73,204
"WORCESTER REGIONAL AIRPORT, MA US",24-07-2023,8.05,0,74,205
"WORCESTER REGIONAL AIRPORT, MA US",25-07-2023,7.38,0.38,71,206
"WORCESTER REGIONAL AIRPORT, MA US",26-07-2023,9.4,0,72,207
"WORCESTER REGIONAL AIRPORT, MA US",27-07-2023,11.86,0,75,208
"WORCESTER REGIONAL AIRPORT, MA US",28-07-2023,8.05,0,77,209
"WORCESTER REGIONAL AIRPORT, MA US",29-07-2023,8.28,0.8,77,210
"WORCESTER REGIONAL AIRPORT, MA US",30-07-2023,10.29,0,66,211
"WORCESTER REGIONAL AIRPORT, MA US",31-07-2023,9.4,0,67,212
"DODGE CITY REGIONAL AIRPORT, KS US",01-01-2023,8.5,0,41,1
"DODGE CITY REGIONAL AIRPORT, KS US",02-01-2023,10.07,0.09,41,2
"DODGE CITY REGIONAL AIRPORT, KS US",03-01-2023,19.46,0,35,3
"DODGE CITY REGIONAL AIRPORT, KS US",04-01-2023,14.99,0,30,4
"DODGE CITY REGIONAL AIRPORT, KS US",05-01-2023,11.86,0,32,5
"DODGE CITY REGIONAL AIRPORT, KS US",06-01-2023,8.95,0,36,6
"DODGE CITY REGIONAL AIRPORT, KS US",07-01-2023,8.5,0,32,7
"DODGE CITY REGIONAL AIRPORT, KS US",08-01-2023,11.41,0,38,8
"DODGE CITY REGIONAL AIRPORT, KS US",09-01-2023,10.07,0,41,9
"DODGE CITY REGIONAL AIRPORT, KS US",10-01-2023,7.61,0,42,10
"DODGE CITY REGIONAL AIRPORT, KS US",11-01-2023,13.42,0.01,38,11
"DODGE CITY REGIONAL AIRPORT, KS US",12-01-2023,12.53,0,36,12
"DODGE CITY REGIONAL AIRPORT, KS US",13-01-2023,8.5,0,33,13
"DODGE CITY REGIONAL AIRPORT, KS US",14-01-2023,15.43,0,39,14
"DODGE CITY REGIONAL AIRPORT, KS US",15-01-2023,16.78,0,51,15
"DODGE CITY REGIONAL AIRPORT, KS US",16-01-2023,10.74,0,47,16
"DODGE CITY REGIONAL AIRPORT, KS US",17-01-2023,10.96,0,39,17
"DODGE CITY REGIONAL AIRPORT, KS US",18-01-2023,17,0.04,37,18
"DODGE CITY REGIONAL AIRPORT, KS US",19-01-2023,14.99,0,32,19
"DODGE CITY REGIONAL AIRPORT, KS US",20-01-2023,6.71,0,31,20
"DODGE CITY REGIONAL AIRPORT, KS US",21-01-2023,15.21,0.43,34,21
"DODGE CITY REGIONAL AIRPORT, KS US",22-01-2023,9.62,0,23,22
"DODGE CITY REGIONAL AIRPORT, KS US",23-01-2023,6.26,0,20,23
"DODGE CITY REGIONAL AIRPORT, KS US",24-01-2023,7.61,0,25,24
"DODGE CITY REGIONAL AIRPORT, KS US",25-01-2023,14.32,0,27,25
"DODGE CITY REGIONAL AIRPORT, KS US",26-01-2023,14.32,0,30,26
"DODGE CITY REGIONAL AIRPORT, KS US",27-01-2023,11.63,0,32,27
"DODGE CITY REGIONAL AIRPORT, KS US",28-01-2023,19.01,0,34,28
"DODGE CITY REGIONAL AIRPORT, KS US",29-01-2023,20.8,0,12,29
"DODGE CITY REGIONAL AIRPORT, KS US",30-01-2023,13.42,0,7,30
"DODGE CITY REGIONAL AIRPORT, KS US",31-01-2023,6.26,0,13,31
"DODGE CITY REGIONAL AIRPORT, KS US",01-02-2023,6.93,0,19,32
"DODGE CITY REGIONAL AIRPORT, KS US",02-02-2023,10.96,0,27,33
"DODGE CITY REGIONAL AIRPORT, KS US",03-02-2023,11.18,0,30,34
"DODGE CITY REGIONAL AIRPORT, KS US",04-02-2023,13.42,0,44,35
"DODGE CITY REGIONAL AIRPORT, KS US",05-02-2023,9.17,0,41,36
"DODGE CITY REGIONAL AIRPORT, KS US",06-02-2023,17.22,0,45,37
"DODGE CITY REGIONAL AIRPORT, KS US",07-02-2023,8.28,0,40,38
"DODGE CITY REGIONAL AIRPORT, KS US",08-02-2023,5.59,0,37,39
"DODGE CITY REGIONAL AIRPORT, KS US",09-02-2023,23.49,0,38,40
"DODGE CITY REGIONAL AIRPORT, KS US",10-02-2023,9.84,0,30,41
"DODGE CITY REGIONAL AIRPORT, KS US",11-02-2023,13.87,0,33,42
"DODGE CITY REGIONAL AIRPORT, KS US",12-02-2023,14.09,0,42,43
"DODGE CITY REGIONAL AIRPORT, KS US",13-02-2023,12.97,0,39,44
"DODGE CITY REGIONAL AIRPORT, KS US",14-02-2023,17.22,0.05,45,45
"DODGE CITY REGIONAL AIRPORT, KS US",15-02-2023,16.78,0.05,33,46
"DODGE CITY REGIONAL AIRPORT, KS US",16-02-2023,14.99,0,20,47
"DODGE CITY REGIONAL AIRPORT, KS US",17-02-2023,11.86,0,25,48
"DODGE CITY REGIONAL AIRPORT, KS US",18-02-2023,19.46,0,38,49
"DODGE CITY REGIONAL AIRPORT, KS US",19-02-2023,9.17,0,42,50
"DODGE CITY REGIONAL AIRPORT, KS US",20-02-2023,6.04,0,42,51
"DODGE CITY REGIONAL AIRPORT, KS US",21-02-2023,18.34,0,45,52
"DODGE CITY REGIONAL AIRPORT, KS US",22-02-2023,18.34,0,44,53
"DODGE CITY REGIONAL AIRPORT, KS US",23-02-2023,13.2,0,14,54
"DODGE CITY REGIONAL AIRPORT, KS US",24-02-2023,7.83,0,17,55
"DODGE CITY REGIONAL AIRPORT, KS US",25-02-2023,11.41,0,30,56
"DODGE CITY REGIONAL AIRPORT, KS US",26-02-2023,16.78,0.15,47,57
"DODGE CITY REGIONAL AIRPORT, KS US",27-02-2023,14.54,0.05,51,58
"DODGE CITY REGIONAL AIRPORT, KS US",28-02-2023,12.75,0,46,59
"DODGE CITY REGIONAL AIRPORT, KS US",01-03-2023,12.3,0,44,60
"DODGE CITY REGIONAL AIRPORT, KS US",02-03-2023,15.21,0,40,61
"DODGE CITY REGIONAL AIRPORT, KS US",03-03-2023,9.4,0,40,62
"DODGE CITY REGIONAL AIRPORT, KS US",04-03-2023,13.42,0,45,63
"DODGE CITY REGIONAL AIRPORT, KS US",05-03-2023,14.09,0,50,64
"DODGE CITY REGIONAL AIRPORT, KS US",06-03-2023,15.66,0,49,65
"DODGE CITY REGIONAL AIRPORT, KS US",07-03-2023,14.76,0,35,66
"DODGE CITY REGIONAL AIRPORT, KS US",08-03-2023,10.51,0,35,67
"DODGE CITY REGIONAL AIRPORT, KS US",09-03-2023,9.17,0,37,68
"DODGE CITY REGIONAL AIRPORT, KS US",10-03-2023,14.54,0,34,69
"DODGE CITY REGIONAL AIRPORT, KS US",11-03-2023,17,0,46,70
"DODGE CITY REGIONAL AIRPORT, KS US",12-03-2023,11.63,0,40,71
"DODGE CITY REGIONAL AIRPORT, KS US",13-03-2023,8.5,0,33,72
"DODGE CITY REGIONAL AIRPORT, KS US",14-03-2023,18.79,0,36,73
"DODGE CITY REGIONAL AIRPORT, KS US",15-03-2023,23.49,0,50,74
"DODGE CITY REGIONAL AIRPORT, KS US",16-03-2023,27.51,0.01,48,75
"DODGE CITY REGIONAL AIRPORT, KS US",17-03-2023,13.42,0,33,76
"DODGE CITY REGIONAL AIRPORT, KS US",18-03-2023,11.18,0,29,77
"DODGE CITY REGIONAL AIRPORT, KS US",19-03-2023,16.11,0,30,78
"DODGE CITY REGIONAL AIRPORT, KS US",20-03-2023,21.92,0,47,79
"DODGE CITY REGIONAL AIRPORT, KS US",21-03-2023,12.75,0,53,80
"DODGE CITY REGIONAL AIRPORT, KS US",22-03-2023,14.54,0,52,81
"DODGE CITY REGIONAL AIRPORT, KS US",23-03-2023,13.42,0.12,49,82
"DODGE CITY REGIONAL AIRPORT, KS US",24-03-2023,7.83,0.02,41,83
"DODGE CITY REGIONAL AIRPORT, KS US",25-03-2023,11.41,0,39,84
"DODGE CITY REGIONAL AIRPORT, KS US",26-03-2023,10.96,0,36,85
"DODGE CITY REGIONAL AIRPORT, KS US",27-03-2023,10.51,0.08,35,86
"DODGE CITY REGIONAL AIRPORT, KS US",28-03-2023,10.07,0,35,87
"DODGE CITY REGIONAL AIRPORT, KS US",29-03-2023,14.76,0,47,88
"DODGE CITY REGIONAL AIRPORT, KS US",30-03-2023,22.82,0,56,89
"DODGE CITY REGIONAL AIRPORT, KS US",31-03-2023,16.55,0,58,90
"DODGE CITY REGIONAL AIRPORT, KS US",01-04-2023,13.42,0,47,91
"DODGE CITY REGIONAL AIRPORT, KS US",02-04-2023,12.08,0,60,92
"DODGE CITY REGIONAL AIRPORT, KS US",03-04-2023,11.86,0,59,93
"DODGE CITY REGIONAL AIRPORT, KS US",04-04-2023,21.47,0,64,94
"DODGE CITY REGIONAL AIRPORT, KS US",05-04-2023,14.32,0,38,95
"DODGE CITY REGIONAL AIRPORT, KS US",06-04-2023,8.05,0,41,96
"DODGE CITY REGIONAL AIRPORT, KS US",07-04-2023,15.21,0,49,97
"DODGE CITY REGIONAL AIRPORT, KS US",08-04-2023,16.11,0,55,98
"DODGE CITY REGIONAL AIRPORT, KS US",09-04-2023,13.42,0,61,99
"DODGE CITY REGIONAL AIRPORT, KS US",10-04-2023,10.74,0,62,100
"DODGE CITY REGIONAL AIRPORT, KS US",11-04-2023,14.54,0,62,101
"DODGE CITY REGIONAL AIRPORT, KS US",12-04-2023,23.71,0,70,102
"DODGE CITY REGIONAL AIRPORT, KS US",13-04-2023,23.71,0,70,103
"DODGE CITY REGIONAL AIRPORT, KS US",14-04-2023,15.88,0,70,104
"DODGE CITY REGIONAL AIRPORT, KS US",15-04-2023,19.91,0.08,50,105
"DODGE CITY REGIONAL AIRPORT, KS US",16-04-2023,12.08,0,47,106
"DODGE CITY REGIONAL AIRPORT, KS US",17-04-2023,16.33,0,58,107
"DODGE CITY REGIONAL AIRPORT, KS US",18-04-2023,21.92,0,71,108
"DODGE CITY REGIONAL AIRPORT, KS US",19-04-2023,12.97,0,69,109
"DODGE CITY REGIONAL AIRPORT, KS US",20-04-2023,16.55,0,59,110
"DODGE CITY REGIONAL AIRPORT, KS US",21-04-2023,10.51,0,49,111
"DODGE CITY REGIONAL AIRPORT, KS US",22-04-2023,13.2,0,45,112
"DODGE CITY REGIONAL AIRPORT, KS US",23-04-2023,7.16,0,45,113
"DODGE CITY REGIONAL AIRPORT, KS US",24-04-2023,16.78,0,49,114
"DODGE CITY REGIONAL AIRPORT, KS US",25-04-2023,16.11,0.15,47,115
"DODGE CITY REGIONAL AIRPORT, KS US",26-04-2023,14.99,1.33,46,116
"DODGE CITY REGIONAL AIRPORT, KS US",27-04-2023,8.5,0.22,49,117
"DODGE CITY REGIONAL AIRPORT, KS US",28-04-2023,21.25,0,52,118
"DODGE CITY REGIONAL AIRPORT, KS US",29-04-2023,12.3,0,53,119
"DODGE CITY REGIONAL AIRPORT, KS US",30-04-2023,11.86,0,56,120
"DODGE CITY REGIONAL AIRPORT, KS US",01-05-2023,4.92,0,53,121
"DODGE CITY REGIONAL AIRPORT, KS US",02-05-2023,8.28,0,57,122
"DODGE CITY REGIONAL AIRPORT, KS US",03-05-2023,14.76,0,61,123
"DODGE CITY REGIONAL AIRPORT, KS US",04-05-2023,15.88,0,65,124
"DODGE CITY REGIONAL AIRPORT, KS US",05-05-2023,11.18,0,68,125
"DODGE CITY REGIONAL AIRPORT, KS US",06-05-2023,11.41,0,69,126
"DODGE CITY REGIONAL AIRPORT, KS US",07-05-2023,14.32,0,74,127
"DODGE CITY REGIONAL AIRPORT, KS US",08-05-2023,13.42,0,69,128
"DODGE CITY REGIONAL AIRPORT, KS US",09-05-2023,19.01,0,74,129
"DODGE CITY REGIONAL AIRPORT, KS US",10-05-2023,23.26,0,72,130
"DODGE CITY REGIONAL AIRPORT, KS US",11-05-2023,18.34,0.02,70,131
"DODGE CITY REGIONAL AIRPORT, KS US",12-05-2023,14.32,0,67,132
"DODGE CITY REGIONAL AIRPORT, KS US",13-05-2023,10.07,0.02,65,133
"DODGE CITY REGIONAL AIRPORT, KS US",14-05-2023,13.42,0.36,63,134
"DODGE CITY REGIONAL AIRPORT, KS US",15-05-2023,14.09,0,58,135
"DODGE CITY REGIONAL AIRPORT, KS US",16-05-2023,6.71,0,62,136
"DODGE CITY REGIONAL AIRPORT, KS US",17-05-2023,8.05,0,67,137
"DODGE CITY REGIONAL AIRPORT, KS US",18-05-2023,8.72,0,68,138
"DODGE CITY REGIONAL AIRPORT, KS US",19-05-2023,16.11,1.45,60,139
"DODGE CITY REGIONAL AIRPORT, KS US",20-05-2023,4.7,0,58,140
"DODGE CITY REGIONAL AIRPORT, KS US",21-05-2023,14.32,0,63,141
"DODGE CITY REGIONAL AIRPORT, KS US",22-05-2023,11.86,0.01,64,142
"DODGE CITY REGIONAL AIRPORT, KS US",23-05-2023,11.18,0.04,64,143
"DODGE CITY REGIONAL AIRPORT, KS US",24-05-2023,10.96,0.01,65,144
"DODGE CITY REGIONAL AIRPORT, KS US",25-05-2023,13.65,0,67,145
"DODGE CITY REGIONAL AIRPORT, KS US",26-05-2023,13.87,0,67,146
"DODGE CITY REGIONAL AIRPORT, KS US",27-05-2023,16.33,0,67,147
"DODGE CITY REGIONAL AIRPORT, KS US",28-05-2023,17.22,0,69,148
"DODGE CITY REGIONAL AIRPORT, KS US",29-05-2023,9.62,0,70,149
"DODGE CITY REGIONAL AIRPORT, KS US",30-05-2023,12.75,0.17,74,150
"DODGE CITY REGIONAL AIRPORT, KS US",31-05-2023,8.05,0.15,72,151
"DODGE CITY REGIONAL AIRPORT, KS US",01-06-2023,15.88,0.17,69,152
"DODGE CITY REGIONAL AIRPORT, KS US",02-06-2023,11.41,1.07,65,153
"DODGE CITY REGIONAL AIRPORT, KS US",03-06-2023,5.59,1.21,62,154
"DODGE CITY REGIONAL AIRPORT, KS US",04-06-2023,6.04,0,65,155
"DODGE CITY REGIONAL AIRPORT, KS US",05-06-2023,6.49,0,67,156
"DODGE CITY REGIONAL AIRPORT, KS US",06-06-2023,5.37,0,69,157
"DODGE CITY REGIONAL AIRPORT, KS US",07-06-2023,6.93,0.27,71,158
"DODGE CITY REGIONAL AIRPORT, KS US",08-06-2023,4.25,0,72,159
"DODGE CITY REGIONAL AIRPORT, KS US",09-06-2023,9.17,0.72,76,160
"DODGE CITY REGIONAL AIRPORT, KS US",10-06-2023,9.17,0.03,71,161
"DODGE CITY REGIONAL AIRPORT, KS US",11-06-2023,13.42,0.04,69,162
"DODGE CITY REGIONAL AIRPORT, KS US",12-06-2023,7.38,0.05,65,163
"DODGE CITY REGIONAL AIRPORT, KS US",13-06-2023,6.71,0,64,164
"DODGE CITY REGIONAL AIRPORT, KS US",14-06-2023,4.25,0,66,165
"DODGE CITY REGIONAL AIRPORT, KS US",15-06-2023,11.18,1.03,71,166
"DODGE CITY REGIONAL AIRPORT, KS US",16-06-2023,4.25,0,67,167
"DODGE CITY REGIONAL AIRPORT, KS US",17-06-2023,10.51,0.56,70,168
"DODGE CITY REGIONAL AIRPORT, KS US",18-06-2023,8.05,0,67,169
"DODGE CITY REGIONAL AIRPORT, KS US",19-06-2023,17,0,74,170
"DODGE CITY REGIONAL AIRPORT, KS US",20-06-2023,14.54,0,77,171
"DODGE CITY REGIONAL AIRPORT, KS US",21-06-2023,15.21,0,80,172
"DODGE CITY REGIONAL AIRPORT, KS US",22-06-2023,6.93,0.16,70,173
"DODGE CITY REGIONAL AIRPORT, KS US",23-06-2023,12.3,0.37,72,174
"DODGE CITY REGIONAL AIRPORT, KS US",24-06-2023,10.51,0,79,175
"DODGE CITY REGIONAL AIRPORT, KS US",25-06-2023,11.18,0,75,176
"DODGE CITY REGIONAL AIRPORT, KS US",26-06-2023,9.84,0,74,177
"DODGE CITY REGIONAL AIRPORT, KS US",27-06-2023,17.67,0.04,76,178
"DODGE CITY REGIONAL AIRPORT, KS US",28-06-2023,11.63,0,82,179
"DODGE CITY REGIONAL AIRPORT, KS US",29-06-2023,12.08,0,85,180
"DODGE CITY REGIONAL AIRPORT, KS US",30-06-2023,10.74,0.57,79,181
"DODGE CITY REGIONAL AIRPORT, KS US",01-07-2023,9.84,0,72,182
"DODGE CITY REGIONAL AIRPORT, KS US",02-07-2023,6.04,0.01,73,183
"DODGE CITY REGIONAL AIRPORT, KS US",03-07-2023,8.95,0,77,184
"DODGE CITY REGIONAL AIRPORT, KS US",04-07-2023,12.97,0,80,185
"DODGE CITY REGIONAL AIRPORT, KS US",05-07-2023,11.86,0.85,74,186
"DODGE CITY REGIONAL AIRPORT, KS US",06-07-2023,8.5,0.61,71,187
"DODGE CITY REGIONAL AIRPORT, KS US",07-07-2023,8.28,0.27,71,188
"DODGE CITY REGIONAL AIRPORT, KS US",08-07-2023,10.29,0.63,71,189
"DODGE CITY REGIONAL AIRPORT, KS US",09-07-2023,7.38,0,67,190
"DODGE CITY REGIONAL AIRPORT, KS US",10-07-2023,11.41,0,72,191
"DODGE CITY REGIONAL AIRPORT, KS US",11-07-2023,10.07,0,78,192
"DODGE CITY REGIONAL AIRPORT, KS US",12-07-2023,9.17,0,83,193
"DODGE CITY REGIONAL AIRPORT, KS US",13-07-2023,8.95,0,80,194
"DODGE CITY REGIONAL AIRPORT, KS US",14-07-2023,8.72,0,81,195
"DODGE CITY REGIONAL AIRPORT, KS US",15-07-2023,6.49,0,75,196
"DODGE CITY REGIONAL AIRPORT, KS US",16-07-2023,9.62,0,78,197
"DODGE CITY REGIONAL AIRPORT, KS US",17-07-2023,12.53,0,84,198
"DODGE CITY REGIONAL AIRPORT, KS US",18-07-2023,9.62,0,84,199
"DODGE CITY REGIONAL AIRPORT, KS US",19-07-2023,9.4,0.11,82,200
"DODGE CITY REGIONAL AIRPORT, KS US",20-07-2023,9.84,2.98,79,201
"DODGE CITY REGIONAL AIRPORT, KS US",21-07-2023,8.28,0.33,69,202
"DODGE CITY REGIONAL AIRPORT, KS US",22-07-2023,7.61,0.01,73,203
"DODGE CITY REGIONAL AIRPORT, KS US",23-07-2023,10.07,0,79,204
"DODGE CITY REGIONAL AIRPORT, KS US",24-07-2023,10.51,0,84,205
"DODGE CITY REGIONAL AIRPORT, KS US",25-07-2023,10.74,0,85,206
"DODGE CITY REGIONAL AIRPORT, KS US",26-07-2023,9.4,0,86,207
"DODGE CITY REGIONAL AIRPORT, KS US",27-07-2023,9.17,0,84,208
"DODGE CITY REGIONAL AIRPORT, KS US",28-07-2023,8.72,0,84,209
"DODGE CITY REGIONAL AIRPORT, KS US",29-07-2023,9.84,0.07,82,210
"DODGE CITY REGIONAL AIRPORT, KS US",30-07-2023,10.29,0,84,211
"DODGE CITY REGIONAL AIRPORT, KS US",31-07-2023,11.41,0,84,212
"MILWAUKEE MITCHELL AIRPORT, WI US",01-01-2023,6.26,0.2,38,1
"MILWAUKEE MITCHELL AIRPORT, WI US",02-01-2023,5.37,0,38,2
"MILWAUKEE MITCHELL AIRPORT, WI US",03-01-2023,10.29,0.2,40,3
"MILWAUKEE MITCHELL AIRPORT, WI US",04-01-2023,7.61,0,40,4
"MILWAUKEE MITCHELL AIRPORT, WI US",05-01-2023,6.49,0.01,35,5
"MILWAUKEE MITCHELL AIRPORT, WI US",06-01-2023,7.61,0,34,6
"MILWAUKEE MITCHELL AIRPORT, WI US",07-01-2023,5.14,0,29,7
"MILWAUKEE MITCHELL AIRPORT, WI US",08-01-2023,7.83,0,29,8
"MILWAUKEE MITCHELL AIRPORT, WI US",09-01-2023,7.61,0,32,9
"MILWAUKEE MITCHELL AIRPORT, WI US",10-01-2023,6.26,0.01,39,10
"MILWAUKEE MITCHELL AIRPORT, WI US",11-01-2023,4.7,0.02,39,11
"MILWAUKEE MITCHELL AIRPORT, WI US",12-01-2023,10.51,0.01,39,12
"MILWAUKEE MITCHELL AIRPORT, WI US",13-01-2023,12.3,0.01,33,13
